,CountryName,RegionName,PrescriptionIndex,PredictedDailyNewCases,Stringency,TestName
71,Australia,,1,642.0557546421672,0.42000000000000004,Default
72,Australia,,2,637.8556313969827,0.9,Default
73,Australia,,3,632.5404072085507,2.4899999999999998,Default
74,Australia,,4,625.5358193261039,4.6899999999999995,Default
75,Australia,,5,617.8521411361914,6.609999999999999,Default
76,Australia,,6,595.6408061333625,8.83,Default
77,Australia,,7,594.1731320627642,10.65,Default
78,Australia,,8,591.6953213335042,16.85,Default
79,Australia,,9,589.1943706642007,20.35,Default
80,Austria,,0,203.20921070254366,0.33,Default
81,Austria,,1,199.22427410982226,1.29,Default
82,Austria,,2,195.87849573691284,2.13,Default
83,Austria,,3,190.54612396530902,3.0300000000000002,Default
84,Austria,,4,190.02363683009642,4.03,Default
85,Austria,,5,188.88661777076692,5.1899999999999995,Default
86,Austria,,6,188.02214823713717,6.93,Default
87,Austria,,7,187.369054005419,9.75,Default
88,Austria,,8,186.5267194848085,17.27,Default
